invoice_amount,payment_terms_days,customer_tenure_months,customer_credit_score,previous_late_payments_count,avg_past_delay_days,number_of_open_invoices,discount_offered_pct,invoice_month,is_recurring_customer,sales_channel,weekday_issued,paid_late
6111.89,90,12.4,731.0,2,2.2,2,0,8,0,online,0,0
1023.68,30,10.8,615.0,1,2.1,2,0,6,1,reseller,2,0
10554.18,30,39.7,618.0,0,0.0,4,2,7,1,reseller,6,0
2720.07,30,5.2,760.0,1,11.9,8,0,12,1,direct,4,0
3030.06,15,49.8,590.0,0,0.0,0,1,1,0,direct,1,0
2339.07,15,18.0,760.0,0,0.0,3,0,12,0,direct,3,0
2159.03,15,27.8,689.0,2,8.8,3,3,4,0,direct,6,0
6803.58,60,37.5,532.0,2,15.4,3,3,7,0,online,3,0
4583.95,45,27.8,803.0,1,2.3,1,0,2,1,direct,3,0
6545.76,30,12.1,708.0,1,10.5,2,0,7,0,reseller,4,0
3612.25,30,0.1,715.0,1,4.5,3,0,3,1,online,6,0
5778.39,45,92.8,771.0,2,41.7,4,0,6,0,direct,4,0
2497.48,60,4.7,815.0,0,0.0,0,1,3,1,direct,4,0
27085.63,30,3.2,698.0,3,26.6,2,3,11,1,direct,4,0
887.9,30,25.2,736.0,1,14.8,5,3,8,1,reseller,5,0
11325.86,60,23.5,713.0,2,33.4,6,1,11,1,direct,3,1
12470.44,60,3.8,649.0,1,9.0,2,1,12,1,direct,0,0
1690.97,60,72.2,537.0,0,0.0,4,0,4,1,reseller,4,0
27074.46,30,30.4,699.0,2,7.9,1,0,6,1,direct,3,0
8919.02,15,39.5,804.0,2,5.1,2,2,1,1,direct,1,0
8725.67,30,3.8,732.0,2,2.5,1,1,12,1,direct,4,0
3733.94,30,2.5,584.0,1,11.9,6,1,1,1,direct,5,1
2994.39,60,23.6,779.0,2,18.9,4,1,2,1,reseller,1,0
3015.53,15,4.4,652.0,1,8.5,4,2,11,0,direct,5,0
5174.39,45,7.4,492.0,0,0.0,1,1,5,1,online,3,0
12849.6,60,50.7,772.0,0,0.0,3,1,9,0,direct,6,0
4286.32,90,0.6,595.0,0,0.0,5,0,8,0,reseller,5,0
1603.11,45,40.3,840.0,0,0.0,2,3,3,1,online,6,0
7646.36,60,9.1,783.0,1,16.5,1,1,8,1,direct,6,0
8341.81,15,14.7,659.0,0,0.0,2,2,9,1,direct,3,0
6562.94,30,38.6,721.0,0,0.0,4,1,2,1,reseller,2,1
7122.04,15,32.7,850.0,1,19.4,3,2,5,0,reseller,3,0
2853.11,90,86.7,770.0,1,4.3,3,0,2,1,online,1,0
1577.99,60,91.6,701.0,0,0.0,4,3,8,1,online,2,0
1666.74,15,12.4,850.0,1,1.7,2,0,2,1,direct,6,0
835.54,15,6.6,691.0,2,8.4,2,0,8,1,direct,5,1
4506.4,30,6.1,732.0,0,0.0,4,0,9,1,direct,0,0
3377.52,30,28.5,596.0,1,15.6,5,0,9,1,direct,1,0
2450.41,60,11.1,529.0,2,22.7,1,0,1,1,direct,4,1
254.66,30,13.0,654.0,1,0.6,2,0,4,1,direct,4,0
1184.9,45,26.4,683.0,2,8.7,2,0,11,1,online,0,0
9984.17,30,29.2,710.0,1,4.7,4,0,12,1,reseller,3,0
2001.87,30,13.9,552.0,0,0.0,4,0,2,1,direct,4,0
5036.83,15,30.0,739.0,2,20.0,5,0,11,0,direct,1,0
1041.46,90,17.4,605.0,3,28.3,1,2,2,1,direct,3,0
13290.9,45,6.6,735.0,2,37.5,2,0,1,1,direct,1,0
3198.3,30,8.6,764.0,2,6.4,0,0,2,1,direct,2,1
4726.95,30,31.8,644.0,3,1.5,7,2,9,1,direct,1,0
29531.18,60,2.4,593.0,1,1.0,3,0,12,0,direct,6,0
14254.05,60,35.8,819.0,0,0.0,1,3,7,1,reseller,5,0
2763.05,60,8.4,759.0,3,18.6,4,3,3,1,reseller,0,0
2134.74,45,2.3,694.0,2,13.6,1,0,7,1,direct,5,0
2716.26,60,73.7,812.0,4,14.2,1,2,6,0,reseller,4,0
5761.24,30,23.5,687.0,2,8.9,0,1,2,1,reseller,1,0
3311.97,45,0.1,624.0,1,6.4,1,1,5,1,direct,0,0
2551.1,30,3.1,590.0,3,25.7,1,3,7,1,direct,6,1
13635.92,30,18.2,670.0,0,0.0,1,3,10,1,reseller,2,0
3285.29,90,1.0,749.0,0,0.0,4,0,9,1,direct,1,0
28843.22,90,8.0,805.0,0,0.0,1,0,3,1,direct,1,0
3950.78,30,13.2,682.0,2,7.0,5,0,1,1,direct,0,1
18156.55,30,41.0,789.0,2,18.1,2,0,12,0,direct,3,0
5022.02,60,8.6,661.0,2,16.8,6,3,6,1,online,6,1
8661.68,90,18.9,610.0,1,15.4,2,2,5,1,direct,3,0
1896.66,45,26.1,562.0,3,14.8,2,0,8,1,direct,6,0
1688.54,15,3.8,634.0,2,19.4,2,1,3,1,reseller,6,0
5506.78,30,19.2,566.0,1,19.4,0,3,2,1,direct,1,0
8863.51,60,15.5,850.0,1,9.8,2,0,7,1,online,3,0
3775.28,45,16.7,720.0,1,7.9,2,0,12,1,online,1,0
1143.95,45,3.8,671.0,2,12.8,5,1,5,1,reseller,4,0
1070.38,45,16.7,835.0,2,23.3,1,1,9,1,direct,2,0
1007.85,30,3.2,563.0,2,4.8,4,2,6,1,online,0,0
741.84,30,14.5,668.0,3,8.4,3,2,9,1,direct,0,0
4017.99,60,79.1,850.0,2,6.2,1,0,9,1,direct,3,0
10022.02,30,5.6,667.0,0,0.0,9,3,6,1,reseller,2,0
3597.25,45,37.7,850.0,0,0.0,5,0,6,0,reseller,5,0
476.1,45,6.6,751.0,3,2.7,4,0,2,1,direct,5,0
3066.57,60,23.0,798.0,1,2.3,2,0,10,1,reseller,6,0
3144.72,30,14.7,800.0,2,30.5,4,0,11,0,online,0,1
24014.16,45,52.8,680.0,1,3.6,7,0,1,1,online,5,0
981.0,15,7.8,636.0,2,15.3,1,0,1,0,direct,2,0
2561.61,15,70.9,670.0,2,37.4,4,0,8,0,direct,4,0
16903.36,30,7.2,591.0,1,21.9,1,0,10,0,online,2,0
5458.78,15,35.9,674.0,2,14.9,3,0,7,0,direct,5,0
6044.97,60,20.9,680.0,1,16.9,5,0,3,1,online,6,0
4036.47,60,7.8,832.0,0,0.0,4,0,9,0,direct,1,0
4899.8,15,32.8,733.0,3,22.3,3,0,9,0,direct,5,0
7330.86,60,161.8,850.0,0,0.0,0,1,7,1,direct,0,0
1757.17,30,19.0,486.0,1,7.3,0,1,6,1,direct,2,0
8024.48,45,38.5,570.0,2,2.2,3,0,7,1,online,4,1
1058.17,60,5.4,648.0,1,18.9,7,2,6,0,direct,1,1
4892.85,30,20.3,814.0,1,45.0,4,2,10,1,online,5,0
4276.4,15,45.0,670.0,3,4.0,3,3,12,1,reseller,6,0
2090.87,15,99.2,548.0,1,0.5,5,0,9,1,direct,5,0
3567.37,30,5.6,658.0,0,0.0,4,0,12,1,reseller,1,0
2079.15,60,29.5,572.0,1,5.9,3,0,11,0,reseller,6,0
1387.79,30,6.2,555.0,0,0.0,4,3,1,0,direct,4,1
2648.49,30,0.5,850.0,0,0.0,1,1,6,1,reseller,5,0
1348.04,15,9.9,648.0,1,8.2,1,0,11,1,direct,4,0
4868.39,60,54.2,696.0,1,3.7,3,0,6,0,direct,0,0
1293.26,30,6.8,672.0,0,0.0,2,3,1,1,reseller,5,0
6910.38,45,5.5,657.0,1,9.0,3,0,1,1,direct,6,0
1257.23,45,18.9,604.0,1,16.2,2,2,8,1,direct,4,1
2187.11,30,16.0,652.0,1,2.8,4,0,11,1,reseller,2,0
2075.29,15,8.3,710.0,2,40.1,3,0,10,0,online,2,0
11999.64,30,0.3,808.0,1,14.1,4,0,11,1,reseller,5,0
4901.33,30,9.4,765.0,2,6.3,3,3,4,1,direct,1,1
3009.23,45,16.3,570.0,1,24.8,2,0,12,1,reseller,5,1
5703.57,60,11.8,769.0,2,19.4,4,0,9,0,direct,1,0
546.5,30,2.6,723.0,2,15.6,1,2,3,0,reseller,3,0
3502.32,30,2.7,624.0,1,11.1,2,2,8,1,direct,4,0
21977.24,15,1.8,696.0,1,6.4,2,3,1,0,reseller,6,0
4101.52,30,3.3,732.0,2,13.1,2,2,6,1,online,3,0
3870.43,45,9.2,684.0,2,11.1,1,0,3,1,reseller,4,0
5962.92,45,2.8,723.0,0,0.0,5,0,11,1,reseller,2,0
8152.21,45,37.0,602.0,1,14.7,1,0,2,1,direct,5,0
603.22,15,5.6,850.0,1,7.5,3,0,9,1,direct,3,0
801.04,30,2.9,506.0,1,7.4,3,2,7,0,direct,1,1
4399.57,30,35.9,732.0,1,4.9,5,0,10,1,direct,6,0
1913.35,90,7.6,713.0,5,11.6,2,0,4,0,direct,6,0
11858.77,45,9.2,738.0,0,0.0,5,0,1,1,direct,0,0
2741.73,60,3.5,616.0,0,0.0,1,1,8,0,direct,2,1
638.37,15,12.6,785.0,0,0.0,1,3,3,0,online,0,0
1163.03,30,23.0,670.0,4,6.2,0,0,9,0,direct,3,0
306.52,45,6.1,573.0,1,7.9,6,0,8,0,reseller,0,1
2949.19,30,2.6,581.0,2,27.5,0,0,6,0,online,1,0
3073.14,45,3.9,691.0,0,0.0,1,1,10,1,direct,2,1
2484.89,30,91.1,536.0,4,14.6,1,2,3,1,direct,0,0
9614.15,90,7.5,842.0,5,11.5,4,1,10,1,reseller,1,0
10707.16,30,55.0,774.0,2,31.8,3,3,8,0,reseller,4,0
3123.32,60,5.5,844.0,2,8.1,2,1,6,0,online,1,0
533.14,30,99.7,835.0,1,5.0,2,0,7,1,reseller,3,0
6345.83,30,11.7,648.0,0,0.0,6,0,10,1,direct,0,1
6001.86,30,20.6,602.0,1,14.6,2,0,5,1,direct,6,0
4810.0,30,2.0,439.0,2,4.1,2,0,11,1,reseller,2,0
8807.26,90,13.2,643.0,0,0.0,1,1,12,1,direct,0,0
1276.22,60,14.6,839.0,3,2.2,1,3,8,0,direct,2,0
22200.72,90,92.7,605.0,0,0.0,5,0,6,1,online,2,0
1535.35,90,47.9,661.0,1,11.9,5,0,2,1,reseller,6,0
7145.95,45,17.6,630.0,1,13.2,6,0,5,1,direct,1,1
797.42,30,46.6,714.0,1,13.9,4,0,8,0,direct,3,0
1576.18,60,1.0,796.0,2,14.4,1,0,4,0,online,1,1
14253.13,15,85.2,541.0,2,9.4,4,3,4,1,reseller,5,0
2878.98,60,21.3,559.0,0,0.0,1,0,1,0,reseller,5,0
7753.74,30,48.9,814.0,2,6.6,2,3,5,1,reseller,4,0
4506.43,45,17.8,746.0,0,0.0,2,2,4,0,direct,3,0
3312.76,30,67.9,657.0,0,0.0,1,1,11,1,online,3,0
12424.99,30,36.0,834.0,1,10.7,2,0,1,1,direct,6,0
2942.48,15,64.4,557.0,1,2.8,4,3,12,1,reseller,6,1
733.14,30,32.7,764.0,2,5.7,3,2,8,1,direct,4,1
1767.08,30,22.2,674.0,1,8.7,2,3,9,1,online,5,1
5979.38,30,32.5,735.0,1,3.6,4,0,9,1,reseller,4,1
5197.63,30,35.1,465.0,2,1.6,2,0,4,1,direct,0,1
888.6,30,33.5,657.0,2,11.5,4,0,9,1,reseller,3,0
1897.12,30,60.4,746.0,2,4.0,3,0,4,1,direct,1,0
2156.95,60,48.3,674.0,0,0.0,4,0,4,1,reseller,4,0
2620.39,15,61.1,793.0,1,13.0,2,1,1,1,direct,6,0
1055.4,30,9.1,790.0,3,17.7,2,0,12,1,direct,2,1
2068.27,30,81.4,594.0,1,6.8,1,2,1,1,reseller,5,0
1889.85,30,15.8,754.0,1,20.6,3,0,5,0,direct,6,0
7290.88,30,5.7,591.0,1,24.3,4,2,1,0,reseller,2,0
7541.75,45,5.1,685.0,3,9.0,5,2,12,0,online,5,0
3193.17,30,14.8,739.0,0,0.0,3,0,9,1,direct,4,0
2558.47,30,5.1,605.0,0,0.0,3,2,7,1,direct,1,0
4129.58,30,11.3,751.0,1,10.9,3,0,3,1,reseller,5,0
1746.0,30,55.7,635.0,1,17.7,4,3,11,1,direct,2,0
1297.05,30,4.5,628.0,0,0.0,10,0,1,0,direct,2,0
1562.12,45,23.1,744.0,0,0.0,2,2,6,1,direct,0,0
2056.31,30,18.8,605.0,1,9.5,3,3,12,1,online,0,1
1277.77,45,1.9,600.0,0,0.0,4,1,5,1,reseller,1,0
4212.68,30,10.4,774.0,1,1.7,2,1,9,1,online,4,0
7021.58,30,28.7,690.0,2,0.2,0,0,1,1,online,6,0
872.72,30,39.5,549.0,0,0.0,3,0,8,1,reseller,0,0
3724.23,15,18.7,757.0,0,0.0,5,1,8,1,direct,2,0
2987.1,30,20.5,643.0,0,0.0,3,2,7,0,direct,1,0
4951.06,60,53.8,554.0,2,4.5,2,0,7,1,reseller,3,1
3598.8,45,45.9,454.0,1,4.5,3,1,12,1,reseller,3,0
984.13,30,5.4,761.0,1,12.8,3,0,9,1,direct,6,0
1168.94,30,9.6,603.0,2,0.8,2,0,8,1,reseller,5,1
3738.66,60,25.3,568.0,1,12.1,3,0,2,0,direct,3,1
9190.29,15,17.6,738.0,0,0.0,4,3,1,1,reseller,1,0
496.33,30,25.3,753.0,0,0.0,5,2,1,1,direct,4,1
4969.89,60,17.2,609.0,0,0.0,3,0,8,1,reseller,1,0
10621.76,30,24.9,762.0,0,0.0,2,1,7,1,reseller,6,1
3172.5,15,17.9,850.0,1,4.9,3,2,6,1,online,2,0
5974.06,30,8.1,801.0,1,13.9,0,0,9,1,direct,2,0
1933.79,45,62.3,787.0,0,0.0,4,0,12,1,direct,0,0
3270.08,30,2.3,708.0,0,0.0,4,0,4,1,direct,4,0
846.56,45,12.2,640.0,0,0.0,1,1,6,1,reseller,1,0
441.46,30,21.0,675.0,1,16.5,3,0,1,1,direct,2,1
8505.68,30,50.3,720.0,0,0.0,3,3,10,1,online,2,0
1500.43,30,17.0,567.0,2,6.6,3,0,1,1,direct,1,1
2416.38,60,0.4,611.0,2,15.7,3,1,10,0,direct,5,0
1045.45,30,47.2,552.0,3,5.8,1,0,10,0,direct,6,0
1023.54,45,34.4,701.0,2,15.9,2,1,1,1,direct,4,0
3113.63,30,16.6,687.0,3,3.1,3,2,12,1,reseller,6,0
1888.2,15,18.1,621.0,3,9.2,2,1,12,1,online,2,0
5116.23,30,10.5,754.0,0,0.0,2,0,5,0,reseller,6,0
5471.37,30,62.5,586.0,3,2.0,1,2,7,1,online,6,0
4859.86,30,3.4,618.0,0,0.0,5,1,10,1,direct,0,0
4513.11,60,27.3,750.0,0,0.0,3,2,10,1,direct,1,1
15062.92,60,18.5,764.0,0,0.0,5,1,1,0,online,3,0
1392.93,45,23.1,608.0,3,11.6,3,2,8,1,direct,3,0
3465.31,30,25.9,701.0,3,2.6,3,1,2,0,reseller,4,0
10091.22,30,45.8,610.0,1,33.1,8,2,6,1,online,4,0
11362.64,45,1.6,662.0,0,0.0,2,0,12,0,reseller,0,0
1012.74,30,45.4,693.0,2,11.0,3,0,4,1,direct,6,0
2748.69,60,11.6,730.0,3,39.6,3,0,7,1,direct,0,1
12361.09,60,44.4,709.0,0,0.0,1,0,3,0,online,5,0
5751.82,30,11.3,705.0,2,7.4,3,0,12,1,direct,3,1
4340.46,60,28.9,583.0,0,0.0,0,0,9,1,direct,2,0
2993.16,60,6.0,715.0,0,0.0,2,0,3,1,direct,3,0
2577.51,30,65.9,730.0,0,0.0,3,1,1,1,direct,3,0
4719.21,60,30.8,742.0,2,19.8,2,1,10,1,direct,0,0
2901.15,15,0.4,615.0,2,4.1,3,2,3,1,reseller,3,0
3504.07,15,1.7,762.0,0,0.0,2,2,10,1,direct,6,0
3907.84,30,7.2,561.0,2,18.1,1,1,7,1,reseller,2,1
1977.79,30,20.6,641.0,0,0.0,2,0,11,0,online,2,0
5877.67,30,10.6,655.0,1,9.1,4,0,3,0,direct,3,0
50152.33,60,3.9,566.0,2,1.8,0,1,4,0,reseller,6,1
735.62,30,24.5,654.0,2,7.3,3,1,7,1,direct,0,0
4873.71,30,20.4,700.0,0,0.0,4,3,11,1,direct,2,0
1836.89,45,45.0,516.0,2,11.3,2,0,5,0,direct,0,1
6122.11,15,8.8,644.0,2,14.4,3,3,8,1,reseller,0,0
3796.75,45,22.3,523.0,0,0.0,1,1,4,1,online,0,0
7227.65,30,58.2,850.0,0,0.0,1,0,9,1,reseller,2,0
10487.67,90,55.4,699.0,2,19.5,8,1,9,1,direct,0,0
4329.38,45,2.9,691.0,0,0.0,3,2,2,0,online,5,1
10085.43,15,41.8,701.0,2,11.5,0,1,3,1,direct,1,0
441.48,15,4.7,734.0,1,9.3,3,0,7,0,reseller,3,1
15235.86,15,4.3,768.0,0,0.0,3,3,3,1,direct,4,0
5102.86,90,0.2,539.0,0,0.0,2,0,3,1,online,2,0
9605.19,45,61.5,798.0,2,5.1,4,1,3,1,online,5,0
1214.53,30,8.9,792.0,5,15.3,3,1,9,1,reseller,4,0
1723.84,30,15.5,674.0,0,0.0,2,1,3,1,direct,5,0
4152.0,60,26.8,669.0,1,13.7,2,0,12,1,direct,4,1
3585.55,30,0.3,401.0,1,23.7,2,2,1,0,direct,2,0
4697.39,45,18.2,568.0,2,5.4,1,2,4,0,direct,4,1
9663.04,45,5.6,727.0,2,4.9,1,3,9,1,reseller,0,0
743.45,30,13.6,788.0,2,12.5,2,3,6,1,direct,1,0
8746.75,30,16.3,746.0,1,5.9,4,2,7,1,reseller,0,0
3668.19,30,2.4,673.0,0,0.0,5,0,1,0,direct,0,0
3030.84,30,46.7,850.0,2,3.5,2,0,1,1,reseller,5,0
968.74,90,75.0,770.0,1,39.8,3,3,3,1,reseller,1,0
5725.84,45,5.4,645.0,1,10.9,1,0,6,1,direct,6,0
414.6,60,33.7,850.0,1,15.6,4,0,7,1,reseller,6,0
6526.03,30,12.2,581.0,4,8.5,1,0,11,0,direct,6,1
950.61,30,3.9,548.0,0,0.0,1,0,2,0,direct,4,0
3820.41,45,38.0,642.0,0,0.0,5,0,6,1,reseller,6,0
3270.66,30,29.1,612.0,1,29.6,3,3,5,1,direct,0,0
10431.49,30,86.3,647.0,1,10.7,3,2,12,0,direct,5,1
3100.16,30,3.0,752.0,0,0.0,4,0,12,1,direct,0,1
1949.4,45,8.9,677.0,1,26.7,4,0,2,1,direct,2,1
2307.82,45,27.9,679.0,1,14.9,1,3,8,1,direct,2,0
11448.28,30,9.9,685.0,0,0.0,2,0,8,1,reseller,3,0
5899.76,60,31.6,472.0,0,0.0,3,2,1,1,reseller,4,0
2573.27,30,6.7,544.0,1,9.7,2,0,7,1,direct,5,1
2943.04,30,7.2,645.0,2,11.7,2,1,9,1,direct,4,0
888.51,30,30.7,604.0,0,0.0,2,0,8,0,online,6,0
5164.83,60,8.4,659.0,1,5.2,6,0,8,0,online,4,0
747.08,30,17.0,806.0,2,5.3,1,0,7,1,direct,2,0
7162.52,30,4.6,673.0,0,0.0,4,0,12,1,online,3,0
4087.79,30,8.9,561.0,2,5.7,4,2,7,1,online,4,0
31202.6,45,5.1,609.0,1,16.8,6,3,9,1,direct,3,0
1352.73,45,28.1,834.0,2,34.2,4,0,11,1,direct,1,0
3319.62,30,43.1,818.0,0,0.0,3,2,7,1,direct,2,0
18369.72,60,7.0,734.0,2,13.2,1,0,5,0,direct,0,0
10638.67,15,7.7,539.0,1,3.2,5,0,9,1,reseller,4,0
1945.76,15,31.8,708.0,0,0.0,2,2,8,1,reseller,2,0
4454.06,30,44.4,715.0,0,0.0,4,0,10,1,direct,5,0
3647.51,45,17.5,682.0,2,0.6,2,3,3,1,reseller,6,0
4692.69,30,9.2,629.0,0,0.0,2,0,1,0,direct,6,0
1941.44,30,10.8,647.0,1,15.5,1,0,5,1,direct,4,0
3359.72,30,62.2,622.0,2,21.6,4,0,10,0,direct,6,0
864.16,30,6.2,577.0,2,13.8,4,0,7,0,direct,6,1
4111.78,45,6.0,803.0,2,2.4,3,0,1,0,reseller,6,0
5458.99,90,42.5,759.0,0,0.0,2,0,9,1,direct,2,0
2967.05,30,11.6,654.0,1,6.6,2,2,8,0,online,2,0
851.04,45,69.2,712.0,2,23.8,3,0,11,1,online,0,0
8863.34,30,77.6,715.0,1,20.2,2,0,5,0,direct,3,0
5054.69,30,5.6,850.0,0,0.0,3,0,9,1,online,2,0
1894.27,30,33.6,759.0,0,0.0,4,0,11,1,reseller,5,0
2828.38,90,3.2,755.0,1,27.5,1,2,9,1,direct,3,0
943.31,30,27.8,683.0,1,15.0,3,0,11,1,direct,1,1
1446.83,45,46.6,641.0,0,0.0,5,0,6,1,reseller,4,0
2243.9,15,16.3,804.0,0,0.0,2,0,1,1,online,1,0
10999.21,60,6.7,739.0,2,17.7,6,0,3,1,direct,6,0
2047.65,30,3.8,605.0,2,4.5,2,2,2,1,online,3,0
6478.16,90,14.4,721.0,0,0.0,1,1,9,0,reseller,2,0
2242.88,45,5.1,755.0,2,5.9,1,0,8,1,direct,4,0
4551.23,15,21.1,491.0,1,7.2,2,3,5,1,direct,5,0
3205.89,45,15.5,597.0,4,30.0,4,0,6,1,direct,2,0
7988.44,45,37.7,713.0,1,10.5,9,0,11,0,reseller,6,0
2249.96,30,30.2,507.0,0,0.0,1,0,5,1,direct,0,1
884.24,30,22.8,521.0,0,0.0,1,0,11,1,direct,1,0
1049.69,45,10.2,656.0,3,11.6,2,0,3,1,direct,1,0
2255.91,45,62.8,724.0,0,0.0,6,0,1,0,online,5,0
1183.04,30,45.6,728.0,1,18.7,0,3,4,1,direct,2,0
5266.87,60,49.1,822.0,1,6.7,4,3,1,0,direct,6,0
2394.21,30,3.5,687.0,4,3.8,0,0,1,1,direct,1,0
30857.83,15,0.7,646.0,0,0.0,4,3,6,1,reseller,5,0
762.08,30,32.3,562.0,1,7.2,1,0,5,1,direct,4,1
4373.29,15,10.1,645.0,1,19.9,3,2,3,0,reseller,2,1
1319.28,30,10.3,744.0,2,7.4,3,0,2,1,direct,6,0
2335.4,30,3.0,748.0,2,27.3,2,0,3,1,online,4,0
4135.14,30,29.8,704.0,2,28.1,7,1,9,0,reseller,3,1
449.06,30,55.6,729.0,2,25.7,4,0,5,1,online,5,0
4505.9,45,114.9,795.0,1,16.4,4,0,7,0,direct,6,0
20183.42,30,100.7,687.0,2,6.1,2,0,10,0,direct,5,0
2420.93,60,53.8,803.0,2,8.2,6,0,10,0,reseller,1,0
4600.07,30,5.4,615.0,4,16.2,3,0,2,1,reseller,4,0
9158.43,30,8.4,673.0,0,0.0,2,0,8,1,online,3,0
3141.46,30,2.1,637.0,0,0.0,2,0,12,1,direct,6,0
2158.43,45,16.3,751.0,1,26.6,5,0,6,1,reseller,6,0
469.58,30,42.8,589.0,2,3.0,5,0,8,1,reseller,6,0
6482.7,30,1.1,651.0,1,16.9,5,2,11,1,online,0,1
3288.37,60,106.0,513.0,0,0.0,4,3,10,1,online,1,0
1463.5,45,3.7,733.0,1,12.1,2,0,5,0,direct,6,0
4080.35,45,6.3,792.0,0,0.0,5,2,2,1,direct,6,0
2153.15,15,27.3,762.0,3,8.3,2,1,9,1,reseller,5,0
2262.93,15,17.9,753.0,0,0.0,2,0,2,1,reseller,4,0
6283.37,30,52.4,756.0,0,0.0,3,0,5,0,online,3,0
1091.66,45,31.2,743.0,0,0.0,4,0,4,1,direct,6,0
9344.88,30,1.3,735.0,1,11.0,6,0,2,0,reseller,0,1
1034.92,15,49.9,741.0,1,10.3,4,3,11,0,online,3,0
2005.34,30,34.8,621.0,1,17.7,2,0,11,1,direct,0,0
20550.73,30,24.5,662.0,0,0.0,1,2,11,1,direct,6,1
10042.88,45,1.1,686.0,0,0.0,1,1,4,1,direct,2,0
3975.25,15,33.2,650.0,3,3.5,4,0,4,0,direct,6,0
1561.69,15,17.5,539.0,2,33.0,1,0,6,1,direct,0,1
2261.21,30,27.7,569.0,4,12.9,8,3,5,1,reseller,5,0
3889.16,15,46.4,701.0,0,0.0,1,1,5,1,reseller,1,0
3766.01,30,38.8,762.0,0,0.0,2,0,6,0,direct,5,0
3355.03,15,33.2,681.0,0,0.0,4,0,9,1,direct,5,1
3541.31,45,24.7,850.0,0,0.0,1,2,4,1,direct,1,0
3002.09,45,13.0,597.0,1,0.6,1,0,10,0,reseller,2,0
994.48,90,36.2,720.0,3,6.0,3,1,12,1,direct,0,0
2287.33,60,14.8,796.0,0,0.0,4,1,8,1,direct,4,0
8292.96,30,34.6,776.0,2,6.5,1,2,9,1,direct,5,0
1062.63,15,39.4,739.0,1,1.9,2,3,7,1,direct,0,1
3069.9,30,11.4,776.0,2,5.0,3,0,6,1,online,4,0
1741.01,45,21.9,685.0,1,6.3,4,3,1,1,direct,1,0
4024.74,15,15.4,830.0,1,10.3,0,1,1,1,direct,4,0
2566.32,30,18.1,795.0,3,2.4,4,0,6,0,direct,6,0
13761.83,30,3.6,603.0,0,0.0,0,0,1,1,online,3,0
5744.08,30,65.6,709.0,1,6.1,6,2,4,1,reseller,4,0
1118.09,45,31.9,541.0,1,13.5,3,0,7,1,reseller,0,1
6661.53,45,1.5,817.0,2,5.9,5,1,1,0,reseller,0,0
1813.14,30,14.3,700.0,1,10.8,5,0,10,0,reseller,3,0
2166.14,60,21.5,801.0,0,0.0,4,2,7,0,online,4,1
4829.2,15,19.7,670.0,1,24.6,3,1,8,1,direct,3,0
2338.88,15,57.7,513.0,0,0.0,3,0,3,1,direct,4,1
8132.07,30,60.5,850.0,0,0.0,4,0,10,1,reseller,5,0
1813.37,45,59.4,692.0,2,4.1,3,1,8,1,reseller,6,0
2085.88,30,66.6,590.0,4,1.9,7,0,10,1,online,0,1
2016.8,15,20.6,783.0,0,0.0,4,1,2,0,reseller,2,1
2188.4,90,8.6,850.0,4,13.1,1,0,10,1,reseller,2,0
9791.52,30,8.0,662.0,1,12.0,3,2,7,1,direct,3,0
6411.94,30,41.6,671.0,2,20.4,4,1,8,1,online,2,0
16965.71,45,6.7,701.0,2,10.2,5,3,1,1,direct,5,0
28025.77,60,17.8,580.0,0,0.0,6,0,11,0,reseller,3,0
1439.94,45,15.7,618.0,0,0.0,2,0,1,0,direct,2,0
3879.17,90,66.5,840.0,1,8.9,2,0,5,1,reseller,0,0
1263.22,30,7.9,668.0,1,2.8,0,1,4,1,direct,2,0
1808.32,45,26.6,605.0,1,21.9,0,0,2,1,direct,4,1
2065.08,60,13.1,639.0,1,5.9,3,2,11,1,direct,6,0
1406.08,30,19.6,777.0,1,9.4,2,0,10,1,reseller,1,0
1412.76,30,19.6,502.0,0,0.0,3,0,8,1,reseller,5,1
3197.56,90,22.5,703.0,2,24.4,4,3,4,1,reseller,6,0
1217.99,15,15.4,850.0,1,6.6,3,3,10,1,direct,3,0
7769.14,30,27.7,850.0,0,0.0,2,0,3,1,direct,4,0
1594.03,60,11.9,732.0,4,5.4,3,1,5,1,online,1,0
45643.3,60,2.2,798.0,0,0.0,8,2,7,1,direct,5,0
2425.41,90,40.6,798.0,2,9.1,2,1,8,1,direct,4,0
3884.76,60,5.6,669.0,1,2.3,2,3,7,0,direct,3,0
1134.78,15,14.8,763.0,1,26.4,6,3,3,1,direct,4,0
16906.99,60,5.4,841.0,0,0.0,6,0,1,0,online,2,0
9972.14,30,75.2,566.0,1,7.6,1,0,6,1,online,1,1
4756.3,45,120.8,732.0,3,12.7,3,2,8,1,direct,1,0
1083.42,30,64.3,713.0,0,0.0,2,3,1,0,direct,0,0
4401.06,60,27.6,689.0,1,5.8,4,0,3,1,reseller,2,0
1327.05,30,4.6,681.0,2,8.5,1,0,6,1,online,3,0
13576.83,60,78.0,701.0,2,2.1,2,3,2,1,reseller,6,0
7542.25,30,6.3,708.0,2,11.8,3,0,11,1,direct,2,0
3967.51,30,32.8,781.0,0,0.0,4,0,12,1,direct,6,0
406.37,30,12.7,723.0,2,16.7,6,0,7,1,online,0,1
